3;Red;17:34;Dia: 18/01/2023; 13186.07; 5858.12; 1175.19;M19XXMqKrA;
8;Black;17:33;Dia: 18/01/2023; 11936.76; 5945.84; 2647.86;ylLzzMPx1G;
12;Black;17:33;Dia: 18/01/2023; 12179.09; 5328.98; 1765.70;G17zzXaBrZ;
9;Black;17:32;Dia: 18/01/2023; 9828.23; 4894.73; 1586.59;9rKbbMaZl6;
12;Black;17:32;Dia: 18/01/2023; 5614.50; 5228.20; 3260.90;XlO55MXz1O;
14;Black;17:31;Dia: 18/01/2023; 5341.26; 4071.01; 1305.43;WldVVp4E13;
9;Black;17:31;Dia: 18/01/2023; 3904.26; 4593.73; 1525.64;elYnnMeYrL;
14;Black;17:30;Dia: 18/01/2023; 3215.13; 5020.37; 1789.95;R1p22xDgl5;
13;Black;17:30;Dia: 18/01/2023; 2151.75; 6098.51; 1300.60;RkbWWy4plL;
0;branco;17:29;Dia: 18/01/2023; 3278.70; 3697.33; 1302.45;EryVV52D1j;
14;Black;17:29;Dia: 18/01/2023; 3361.03; 3630.59; 1592.00;AlAmmMVwlG;
9;Black;17:28;Dia: 18/01/2023; 843.20; 4297.56; 3811.78;plzXX4mW1n;
4;Red;17:28;Dia: 18/01/2023; 3398.99; 3565.21; 1134.14;Kl3XXjW7rN;
12;Black;17:27;Dia: 18/01/2023; 2269.07; 3604.00; 1384.62;xrMaaM7DrQ;
6;Red;17:27;Dia: 18/01/2023; 2415.11; 3544.83; 1574.52;YrJ33MNV1K;
14;Black;17:26;Dia: 18/01/2023; 1529.96; 5051.54; 3495.68;DlZ44Mw81j;
1;Red;17:26;Dia: 18/01/2023; 2284.82; 4577.97; 2545.18;6rXBBM6PkO;
1;Red;17:25;Dia: 18/01/2023; 1194.27; 4070.34; 3236.30;V16GG6xRkB;
7;Red;17:25;Dia: 18/01/2023; 2036.92; 3462.02; 2480.28;J1oVVevnrd;
10;Black;17:24;Dia: 18/01/2023; 1710.94; 3784.66; 1572.71;Arwddaww1z;
7;Red;17:24;Dia: 18/01/2023; 3878.96; 4121.44; 1215.47;ekj66LRdk9;
9;Black;17:23;Dia: 18/01/2023; 2619.29; 3613.80; 2580.38;O1BRRMXj1K;
11;Black;17:23;Dia: 18/01/2023; 2034.12; 3242.02; 1824.29;5rVXX3G4kK;
9;Black;17:22;Dia: 18/01/2023; 1894.98; 3375.66; 1198.42;w1DaaMPEkE;
3;Red;17:22;Dia: 18/01/2023; 3469.20; 4096.77; 1595.96;J1mvvEXgkj;
8;Black;17:21;Dia: 18/01/2023; 1973.81; 3213.12; 2016.86;okgVVOZV1y;
8;Black;17:21;Dia: 18/01/2023; 1088.40; 4035.34; 7386.85;4lQ77Mmw1n;
13;Black;17:20;Dia: 18/01/2023; 973.21; 5712.69; 10940.35;RlvYYzxGkj;
0;branco;17:20;Dia: 18/01/2023; 7992.71; 3422.64; 3251.73;LknDDPZRr3;
5;Red;17:19;Dia: 18/01/2023; 1291.81; 4862.53; 2441.59;2l4GGwaokn;
0;branco;17:19;Dia: 18/01/2023; 1634.30; 2831.08; 5700.40;Kl5aaoDol9;
7;Red;17:18;Dia: 18/01/2023; 987.96; 2805.77; 5035.25;blRLLMWO1O;
2;Red;17:18;Dia: 18/01/2023; 1180.55; 2628.88; 2673.82;V1annAQ3ke;
9;Black;17:17;Dia: 18/01/2023; 1108.65; 3275.70; 1963.28;8kGbbM5Z1Z;
6;Red;17:17;Dia: 18/01/2023; 1313.95; 4855.42; 1290.78;8r222BQgrb;
0;branco;17:16;Dia: 18/01/2023; 1132.72; 4480.28; 1024.56;erWEEMYRkX;
0;branco;17:16;Dia: 18/01/2023; 1421.59; 3727.82; 2300.41;V1qoo0aylB;
1;Red;17:15;Dia: 18/01/2023; 2237.19; 3719.71; 1754.37;Rl8XXZ8alK;
8;Black;17:15;Dia: 18/01/2023; 1785.38; 4920.56; 1241.60;5k0LLDaEkY;
9;Black;17:14;Dia: 18/01/2023; 1703.84; 4241.90; 7566.13;z1xQQR8mkp;
5;Red;17:14;Dia: 18/01/2023; 1322.40; 4218.44; 8787.51;V1eKKYAjlo;
1;Red;17:13;Dia: 18/01/2023; 1438.61; 4016.08; 5411.23;qlPeeM8Qrz;
5;Red;17:13;Dia: 18/01/2023; 1092.84; 3493.93; 3680.43;dlEaaM3vlv;
3;Red;17:12;Dia: 18/01/2023; 1155.69; 4070.65; 2273.84;mlN66ME0lv;
1;Red;17:12;Dia: 18/01/2023; 1285.81; 3948.34; 2211.59;M19XXMvKrA;
1;Red;17:11;Dia: 18/01/2023; 1847.58; 4292.51; 1757.25;ylLzzMKx1G;
14;Black;17:11;Dia: 18/01/2023; 1460.00; 6116.93; 2033.07;G17zzXRBrZ;
0;branco;17:10;Dia: 18/01/2023; 1442.27; 6043.76; 1491.30;9rKbbMEZl6;
0;branco;17:10;Dia: 18/01/2023; 1684.25; 5887.18; 4052.71;XlO55M9z1O;
2;Red;17:09;Dia: 18/01/2023; 3205.05; 6474.38; 1741.40;WldVVpGE13;
5;Red;17:09;Dia: 18/01/2023; 1395.29; 6508.65; 2070.33;elYnnMvYrL;
4;Red;17:08;Dia: 18/01/2023; 3482.41; 5737.20; 1302.23;R1p22xngl5;
8;Black;17:08;Dia: 18/01/2023; 2421.40; 5827.16; 722.36;RkbWWynplL;
3;Red;17:07;Dia: 18/01/2023; 3802.72; 6411.64; 974.31;EryVV5oD1j;
11;Black;17:07;Dia: 18/01/2023; 3359.29; 5583.43; 2660.03;AlAmmMNwlG;
11;Black;17:06;Dia: 18/01/2023; 2493.19; 5512.39; 10111.56;mlN66ME5lv;
14;Black;17:06;Dia: 18/01/2023; 5770.48; 5733.31; 932.70;M19XXMvorA;
4;Red;17:05;Dia: 18/01/2023; 3110.57; 5236.12; 3549.04;ylLzzMK01G;
12;Black;17:05;Dia: 18/01/2023; 1727.70; 5109.39; 4133.27;G17zzXRorZ;
8;Black;17:04;Dia: 18/01/2023; 1723.71; 5278.87; 8873.42;9rKbbMExl6;
1;Red;17:04;Dia: 18/01/2023; 6854.08; 5596.66; 1655.95;XlO55M9P1O;
13;Black;17:03;Dia: 18/01/2023; 9183.03; 5385.71; 1469.01;WldVVpGo13;
12;Black;17:03;Dia: 18/01/2023; 5757.49; 4825.23; 2004.39;elYnnMv9rL;
10;Black;17:02;Dia: 18/01/2023; 3017.40; 6060.17; 1968.37;R1p22xnDl5;
11;Black;17:02;Dia: 18/01/2023; 2784.28; 5389.53; 1116.46;RkbWWynnlL;
11;Black;17:01;Dia: 18/01/2023; 1585.77; 4808.06; 1287.30;EryVV5o41j;
1;Red;17:01;Dia: 18/01/2023; 1269.70; 4790.67; 1394.93;AlAmmMNdlG;
12;Black;17:00;Dia: 18/01/2023; 1601.58; 5198.06; 3147.78;plzXX47Y1n;
6;Red;17:00;Dia: 18/01/2023; 1161.32; 6391.47; 2822.75;Kl3XXjMDrN;
7;Red;16:59;Dia: 18/01/2023; 1875.85; 5551.75; 2001.05;xrMaaMGarQ;
7;Red;16:59;Dia: 18/01/2023; 2485.71; 4240.91; 1447.46;YrJ33MRd1K;
7;Red;16:58;Dia: 18/01/2023; 3900.14; 4585.62; 1809.30;DlZ44M571j;
10;Black;16:58;Dia: 18/01/2023; 1761.05; 4476.33; 1987.02;6rXBBMvykO;
14;Black;16:57;Dia: 18/01/2023; 1516.54; 4481.68; 3034.45;V16GG6gXkB;
1;Red;16:57;Dia: 18/01/2023; 1548.40; 4688.86; 2478.23;J1oVVe2erd;
2;Red;16:56;Dia: 18/01/2023; 1978.77; 3826.81; 1048.14;ArwddamY1z;
2;Red;16:56;Dia: 18/01/2023; 1714.43; 3973.51; 1963.30;ekj66LD3k9;
10;Black;16:55;Dia: 18/01/2023; 1484.47; 3467.16; 1945.78;O1BRRMjZ1K;
9;Black;16:55;Dia: 18/01/2023; 1889.96; 3696.99; 2543.05;5rVXX3DJkK;
7;Red;16:54;Dia: 18/01/2023; 2660.50; 3436.85; 1536.07;w1DaaMjYkE;
6;Red;16:54;Dia: 18/01/2023; 2112.28; 3838.20; 1987.18;J1mvvE7Dkj;
2;Red;16:53;Dia: 18/01/2023; 4400.41; 4657.03; 1497.59;okgVVOLp1y;
12;Black;16:53;Dia: 18/01/2023; 3871.85; 4775.61; 919.22;4lQ77MDP1n;
11;Black;16:52;Dia: 18/01/2023; 2094.73; 3812.38; 1445.20;RlvYYzmQkj;
11;Black;16:52;Dia: 18/01/2023; 1687.29; 4262.15; 1331.54;LknDDPQbr3;
4;Red;16:51;Dia: 18/01/2023; 4662.74; 3938.08; 1264.18;2l4GGwgAkn;18
10;Black;16:51;Dia: 18/01/2023; 2296.27; 3697.49; 1572.11;Kl5aaogNl9;
10;Black;16:50;Dia: 18/01/2023; 2596.06; 5073.86; 1444.87;blRLLM521O;
0;branco;16:50;Dia: 18/01/2023; 3798.98; 3640.48; 1419.06;V1annA4Zke;
12;Black;16:49;Dia: 18/01/2023; 2555.48; 3552.80; 1185.51;8kGbbMm91Z;
9;Black;16:49;Dia: 18/01/2023; 1366.70; 4245.20; 1782.66;8r222B6Jrb;
3;Red;16:48;Dia: 18/01/2023; 1255.09; 5017.74; 1372.74;erWEEM7pkX;
0;branco;16:48;Dia: 18/01/2023; 889.17; 4709.75; 2325.98;V1qoo0JvlB;
5;Red;16:47;Dia: 18/01/2023; 2239.80; 5942.15; 2862.82;Rl8XXZg9lK;
14;Black;16:47;Dia: 18/01/2023; 1519.94; 4923.36; 1326.58;5k0LLDQ3kY;
6;Red;16:46;Dia: 18/01/2023; 3096.60; 5077.33; 1265.28;z1xQQRVgkp;
9;Black;16:46;Dia: 18/01/2023; 2797.81; 4820.41; 1113.69;V1eKKY5Olo;
11;Black;16:45;Dia: 18/01/2023; 3271.06; 4671.48; 2089.79;qlPeeM6grz;
10;Black;16:45;Dia: 18/01/2023; 2660.52; 4269.04; 1324.70;dlEaaMqwlv;
6;Red;16:44;Dia: 18/01/2023; 1774.32; 4302.95; 1670.07;mlN66MD5lv;
13;Black;16:44;Dia: 18/01/2023; 1457.26; 4194.77; 2272.52;M19XXMworA;
7;Red;16:43;Dia: 18/01/2023; 1039.83; 4201.73; 2689.37;ylLzzMo01G;
6;Red;16:43;Dia: 18/01/2023; 2064.44; 4523.64; 1955.53;G17zzXgorZ;
8;Black;16:42;Dia: 18/01/2023; 1894.56; 4709.06; 1236.32;9rKbbMWxl6;
4;Red;16:42;Dia: 18/01/2023; 4235.47; 4753.01; 1633.07;XlO55MOP1O;
11;Black;16:41;Dia: 18/01/2023; 3362.54; 5176.74; 1177.35;WldVVp8o13;
14;Black;16:41;Dia: 18/01/2023; 1784.87; 3757.71; 2416.46;elYnnMg9rL;
14;Black;16:40;Dia: 18/01/2023; 1170.80; 4149.12; 2305.64;R1p22x0Dl5;
11;Black;16:40;Dia: 18/01/2023; 1887.47; 4565.48; 3799.88;RkbWWyGnlL;
7;Red;16:39;Dia: 18/01/2023; 2143.49; 3586.33; 2322.93;EryVV5441j;
7;Red;16:39;Dia: 18/01/2023; 1249.48; 4139.37; 1917.93;AlAmmMadlG;
